valid_time,temp_2m_t-5,temp_2m_t-4,temp_2m_t-3,temp_2m_t-2,temp_2m_t-1,temp_2m_t-0,dewpoint_2m_t-5,dewpoint_2m_t-4,dewpoint_2m_t-3,dewpoint_2m_t-2,dewpoint_2m_t-1,dewpoint_2m_t-0,wind_u_10m_t-5,wind_u_10m_t-4,wind_u_10m_t-3,wind_u_10m_t-2,wind_u_10m_t-1,wind_u_10m_t-0,wind_v_10m_t-5,wind_v_10m_t-4,wind_v_10m_t-3,wind_v_10m_t-2,wind_v_10m_t-1,wind_v_10m_t-0,surface_pressure_t-5,surface_pressure_t-4,surface_pressure_t-3,surface_pressure_t-2,surface_pressure_t-1,surface_pressure_t-0,target_temp_t+1
2023-02-18 04:00:00,-1.2097127,-1.3491347,-1.4551187,-1.5418136,-1.6970478,-1.727666,-1.0457976,-1.1831892,-1.3711838,-1.4970125,-1.6888719,-1.7146782,1.382876,1.221753,1.4587833,1.5820352,1.5370638,1.4255934,-1.7653,-1.9783206,-2.2309892,-2.4463034,-2.4558125,-2.3063974,-1.0901545,-0.88818,-0.6537564,-0.394694,-0.13721065,0.034635674,-0.036572695
2023-02-18 05:00:00,-1.3491347,-1.4551187,-1.5418136,-1.6970478,-1.727666,-1.7642387,-1.1831892,-1.3711838,-1.4970125,-1.6888719,-1.7146782,-1.7629799,1.221753,1.4587833,1.5820352,1.5370638,1.4255934,1.3335159,-1.9783206,-2.2309892,-2.4463034,-2.4558125,-2.3063974,-2.222958,-0.88818,-0.6537564,-0.394694,-0.13721065,0.034635674,0.22030093,-0.04635358
2023-02-18 06:00:00,-1.4551187,-1.5418136,-1.6970478,-1.727666,-1.7642387,-1.8105923,-1.3711838,-1.4970125,-1.6888719,-1.7146782,-1.7629799,-1.836019,1.4587833,1.5820352,1.5370638,1.4255934,1.3335159,1.2308524,-2.2309892,-2.4463034,-2.4558125,-2.3063974,-2.222958,-2.187344,-0.6537564,-0.394694,-0.13721065,0.034635674,0.22030093,0.38556632,-0.037091255
2023-02-18 07:00:00,-1.5418136,-1.6970478,-1.727666,-1.7642387,-1.8105923,-1.8476835,-1.4970125,-1.6888719,-1.7146782,-1.7629799,-1.836019,-1.8594997,1.5820352,1.5370638,1.4255934,1.3335159,1.2308524,1.0931203,-2.4463034,-2.4558125,-2.3063974,-2.222958,-2.187344,-2.0098555,-0.394694,-0.13721065,0.034635674,0.22030093,0.38556632,0.5460629,-0.023710847
2023-02-18 08:00:00,-1.6970478,-1.727666,-1.7642387,-1.8105923,-1.8476835,-1.8713944,-1.6888719,-1.7146782,-1.7629799,-1.836019,-1.8594997,-1.8815842,1.5370638,1.4255934,1.3335159,1.2308524,1.0931203,1.0120881,-2.4558125,-2.3063974,-2.222958,-2.187344,-2.0098555,-1.8001252,-0.13721065,0.034635674,0.22030093,0.38556632,0.5460629,0.6866471,-0.026622772
2023-02-18 09:00:00,-1.727666,-1.7642387,-1.8105923,-1.8476835,-1.8713944,-1.8980172,-1.7146782,-1.7629799,-1.836019,-1.8594997,-1.8815842,-1.9182848,1.4255934,1.3335159,1.2308524,1.0931203,1.0120881,0.9891883,-2.3063974,-2.222958,-2.187344,-2.0098555,-1.8001252,-1.5803097,0.034635674,0.22030093,0.38556632,0.5460629,0.6866471,0.81013775,-0.11361742
2023-02-18 10:00:00,-1.7642387,-1.8105923,-1.8476835,-1.8713944,-1.8980172,-2.0116346,-1.7629799,-1.836019,-1.8594997,-1.8815842,-1.9182848,-1.9947639,1.3335159,1.2308524,1.0931203,1.0120881,0.9891883,1.0171474,-2.222958,-2.187344,-2.0098555,-1.8001252,-1.5803097,-1.4102216,0.22030093,0.38556632,0.5460629,0.6866471,0.81013775,1.058677,-0.021682262
2023-02-18 11:00:00,-1.8105923,-1.8476835,-1.8713944,-1.8980172,-2.0116346,-2.0333169,-1.836019,-1.8594997,-1.8815842,-1.9182848,-1.9947639,-2.01337,1.2308524,1.0931203,1.0120881,0.9891883,1.0171474,1.0325309,-2.187344,-2.0098555,-1.8001252,-1.5803097,-1.4102216,-1.3231325,0.38556632,0.5460629,0.6866471,0.81013775,1.058677,1.2576313,-0.01913929
2023-02-18 12:00:00,-1.8476835,-1.8713944,-1.8980172,-2.0116346,-2.0333169,-2.0524561,-1.8594997,-1.8815842,-1.9182848,-1.9947639,-2.01337,-2.0239544,1.0931203,1.0120881,0.9891883,1.0171474,1.0325309,1.0037373,-2.0098555,-1.8001252,-1.5803097,-1.4102216,-1.3231325,-1.2245978,0.5460629,0.6866471,0.81013775,1.058677,1.2576313,1.3848099,0.044820786
2023-02-18 13:00:00,-1.8713944,-1.8980172,-2.0116346,-2.0333169,-2.0524561,-2.0076354,-1.8815842,-1.9182848,-1.9947639,-2.01337,-2.0239544,-2.038978,1.0120881,0.9891883,1.0171474,1.0325309,1.0037373,0.98133487,-1.8001252,-1.5803097,-1.4102216,-1.3231325,-1.2245978,-1.150738,0.6866471,0.81013775,1.058677,1.2576313,1.3848099,1.5083007,0.06319165
2023-02-18 14:00:00,-1.8980172,-2.0116346,-2.0333169,-2.0524561,-2.0076354,-1.9444437,-1.9182848,-1.9947639,-2.01337,-2.0239544,-2.038978,-2.0726357,0.9891883,1.0171474,1.0325309,1.0037373,0.98133487,1.0468017,-1.5803097,-1.4102216,-1.3231325,-1.2245978,-1.150738,-0.94761366,0.81013775,1.058677,1.2576313,1.3848099,1.5083007,1.6422827,0.17983627
2023-02-18 15:00:00,-2.0116346,-2.0333169,-2.0524561,-2.0076354,-1.9444437,-1.7646074,-1.9947639,-2.01337,-2.0239544,-2.038978,-2.0726357,-2.035573,1.0171474,1.0325309,1.0037373,0.98133487,1.0468017,1.0808961,-1.4102216,-1.3231325,-1.2245978,-1.150738,-0.94761366,-0.7259461,1.058677,1.2576313,1.3848099,1.5083007,1.6422827,1.7320951,0.092322946
2023-02-18 16:00:00,-2.0333169,-2.0524561,-2.0076354,-1.9444437,-1.7646074,-1.6722845,-2.01337,-2.0239544,-2.038978,-2.0726357,-2.035573,-2.040221,1.0325309,1.0037373,0.98133487,1.0468017,1.0808961,1.0501188,-1.3231325,-1.2245978,-1.150738,-0.94761366,-0.7259461,-0.44960222,1.2576313,1.3848099,1.5083007,1.6422827,1.7320951,1.6957674,0.13263369
2023-02-18 17:00:00,-2.0524561,-2.0076354,-1.9444437,-1.7646074,-1.6722845,-1.5396508,-2.0239544,-2.038978,-2.0726357,-2.035573,-2.040221,-2.0271158,1.0037373,0.98133487,1.0468017,1.0808961,1.0501188,1.1367902,-1.2245978,-1.150738,-0.94761366,-0.7259461,-0.44960222,-0.27316886,1.3848099,1.5083007,1.6422827,1.7320951,1.6957674,1.6650882,0.11143148
2023-02-18 18:00:00,-2.0076354,-1.9444437,-1.7646074,-1.6722845,-1.5396508,-1.4282193,-2.038978,-2.0726357,-2.035573,-2.040221,-2.0271158,-2.019867,0.98133487,1.0468017,1.0808961,1.0501188,1.1367902,1.1343027,-1.150738,-0.94761366,-0.7259461,-0.44960222,-0.27316886,-0.075708315,1.5083007,1.6422827,1.7320951,1.6957674,1.6650882,1.5765898,0.11478913
2023-02-18 19:00:00,-1.9444437,-1.7646074,-1.6722845,-1.5396508,-1.4282193,-1.3134302,-2.0726357,-2.035573,-2.040221,-2.0271158,-2.019867,-2.0104594,1.0468017,1.0808961,1.0501188,1.1367902,1.1343027,1.0931528,-0.94761366,-0.7259461,-0.44960222,-0.27316886,-0.075708315,0.19321467,1.6422827,1.7320951,1.6957674,1.6650882,1.5765898,1.4631878,0.10828519
2023-02-18 20:00:00,-1.7646074,-1.6722845,-1.5396508,-1.4282193,-1.3134302,-1.205145,-2.035573,-2.040221,-2.0271158,-2.019867,-2.0104594,-1.9651172,1.0808961,1.0501188,1.1367902,1.1343027,1.0931528,1.1076518,-0.7259461,-0.44960222,-0.27316886,-0.075708315,0.19321467,0.4159631,1.7320951,1.6957674,1.6650882,1.5765898,1.4631878,1.4142176,0.083191276
2023-02-18 21:00:00,-1.6722845,-1.5396508,-1.4282193,-1.3134302,-1.205145,-1.1219537,-2.040221,-2.0271158,-2.019867,-2.0104594,-1.9651172,-1.9303489,1.0501188,1.1367902,1.1343027,1.0931528,1.1076518,1.1262617,-0.44960222,-0.27316886,-0.075708315,0.19321467,0.4159631,0.55097,1.6957674,1.6650882,1.5765898,1.4631878,1.4142176,1.4067464,-0.03859341
2023-02-18 22:00:00,-1.5396508,-1.4282193,-1.3134302,-1.205145,-1.1219537,-1.1605471,-2.0271158,-2.019867,-2.0104594,-1.9651172,-1.9303489,-1.9053049,1.1367902,1.1343027,1.0931528,1.1076518,1.1262617,0.80903083,-0.27316886,-0.075708315,0.19321467,0.4159631,0.55097,0.5446781,1.6650882,1.5765898,1.4631878,1.4142176,1.4067464,1.4348506,-0.088938475
2023-02-18 23:00:00,-1.4282193,-1.3134302,-1.205145,-1.1219537,-1.1605471,-1.2494856,-2.019867,-2.0104594,-1.9651172,-1.9303489,-1.9053049,-1.8428919,1.1343027,1.0931528,1.1076518,1.1262617,0.80903083,0.8427499,-0.075708315,0.19321467,0.4159631,0.55097,0.5446781,0.7806968,1.5765898,1.4631878,1.4142176,1.4067464,1.4348506,1.5094452,-0.06797063
2023-02-19 00:00:00,-1.3134302,-1.205145,-1.1219537,-1.1605471,-1.2494856,-1.3174562,-2.0104594,-1.9651172,-1.9303489,-1.9053049,-1.8428919,-1.7570853,1.0931528,1.1076518,1.1262617,0.80903083,0.8427499,1.0058959,0.19321467,0.4159631,0.55097,0.5446781,0.7806968,0.8851014,1.4631878,1.4142176,1.4067464,1.4348506,1.5094452,1.6309118,-0.050610185
2023-02-19 01:00:00,-1.205145,-1.1219537,-1.1605471,-1.2494856,-1.3174562,-1.3680664,-1.9651172,-1.9303489,-1.9053049,-1.8428919,-1.7570853,-1.7085713,1.1076518,1.1262617,0.80903083,0.8427499,1.0058959,1.1361172,0.4159631,0.55097,0.5446781,0.7806968,0.8851014,0.8717273,1.4142176,1.4067464,1.4348506,1.5094452,1.6309118,1.7405835,-0.03177452
2023-02-19 02:00:00,-1.1219537,-1.1605471,-1.2494856,-1.3174562,-1.3680664,-1.399841,-1.9303489,-1.9053049,-1.8428919,-1.7570853,-1.7085713,-1.6802859,1.1262617,0.80903083,0.8427499,1.0058959,1.1361172,1.1196514,0.55097,0.5446781,0.7806968,0.8851014,0.8717273,0.8915122,1.4067464,1.4348506,1.5094452,1.6309118,1.7405835,1.8033621,-0.077920556
2023-02-19 03:00:00,-1.1605471,-1.2494856,-1.3174562,-1.3680664,-1.399841,-1.4777615,-1.9053049,-1.8428919,-1.7570853,-1.7085713,-1.6802859,-1.6361623,0.80903083,0.8427499,1.0058959,1.1361172,1.1196514,1.1254257,0.5446781,0.7806968,0.8851014,0.8717273,0.8915122,0.89636606,1.4348506,1.5094452,1.6309118,1.7405835,1.8033621,1.8634808,-0.017206788
2023-02-19 04:00:00,-1.2494856,-1.3174562,-1.3680664,-1.399841,-1.4777615,-1.4949683,-1.8428919,-1.7570853,-1.7085713,-1.6802859,-1.6361623,-1.6325413,0.8427499,1.0058959,1.1361172,1.1196514,1.1254257,1.007285,0.7806968,0.8851014,0.8717273,0.8915122,0.89636606,0.7894022,1.5094452,1.6309118,1.7405835,1.8033621,1.8634808,1.7950326,-0.04567361
2023-02-19 05:00:00,-1.3174562,-1.3680664,-1.399841,-1.4777615,-1.4949683,-1.5406419,-1.7570853,-1.7085713,-1.6802859,-1.6361623,-1.6325413,-1.6097223,1.0058959,1.1361172,1.1196514,1.1254257,1.007285,1.0617597,0.8851014,0.8717273,0.8915122,0.89636606,0.7894022,0.621551,1.6309118,1.7405835,1.8033621,1.8634808,1.7950326,1.7945133,-0.00897038
2023-02-19 06:00:00,-1.3680664,-1.399841,-1.4777615,-1.4949683,-1.5406419,-1.5496123,-1.7085713,-1.6802859,-1.6361623,-1.6325413,-1.6097223,-1.5725306,1.1361172,1.1196514,1.1254257,1.007285,1.0617597,1.0164977,0.8717273,0.8915122,0.89636606,0.7894022,0.621551,0.47057962,1.7405835,1.8033621,1.8634808,1.7950326,1.7945133,1.8112996,-0.03333032
2023-02-19 07:00:00,-1.399841,-1.4777615,-1.4949683,-1.5406419,-1.5496123,-1.5829426,-1.6802859,-1.6361623,-1.6325413,-1.6097223,-1.5725306,-1.5573922,1.1196514,1.1254257,1.007285,1.0617597,1.0164977,0.9572288,0.8915122,0.89636606,0.7894022,0.621551,0.47057962,0.43430278,1.8033621,1.8634808,1.7950326,1.7945133,1.8112996,1.7957639,-0.0153974295
2023-02-19 08:00:00,-1.4777615,-1.4949683,-1.5406419,-1.5496123,-1.5829426,-1.59834,-1.6361623,-1.6325413,-1.6097223,-1.5725306,-1.5573922,-1.5345767,1.1254257,1.007285,1.0617597,1.0164977,0.9572288,0.8911764,0.89636606,0.7894022,0.621551,0.47057962,0.43430278,0.44504586,1.8634808,1.7950326,1.7945133,1.8112996,1.7957639,1.817817,-0.008271098
2023-02-19 09:00:00,-1.4949683,-1.5406419,-1.5496123,-1.5829426,-1.59834,-1.6066111,-1.6325413,-1.6097223,-1.5725306,-1.5573922,-1.5345767,-1.4794474,1.007285,1.0617597,1.0164977,0.9572288,0.8911764,0.6920609,0.7894022,0.621551,0.47057962,0.43430278,0.44504586,0.535149,1.7950326,1.7945133,1.8112996,1.7957639,1.817817,1.7651376,-0.09215784
2023-02-19 10:00:00,-1.5406419,-1.5496123,-1.5829426,-1.59834,-1.6066111,-1.698769,-1.6097223,-1.5725306,-1.5573922,-1.5345767,-1.4794474,-1.4648485,1.0617597,1.0164977,0.9572288,0.8911764,0.6920609,0.5405476,0.621551,0.47057962,0.43430278,0.44504586,0.535149,0.39804032,1.7945133,1.8112996,1.7957639,1.817817,1.7651376,1.8119248,0.002600789
2023-02-19 11:00:00,-1.5496123,-1.5829426,-1.59834,-1.6066111,-1.698769,-1.6961682,-1.5725306,-1.5573922,-1.5345767,-1.4794474,-1.4648485,-1.4422523,1.0164977,0.9572288,0.8911764,0.6920609,0.5405476,0.31775713,0.47057962,0.43430278,0.44504586,0.535149,0.39804032,0.46176904,1.8112996,1.7957639,1.817817,1.7651376,1.8119248,1.7963362,0.011866927
2023-02-19 12:00:00,-1.5829426,-1.59834,-1.6066111,-1.698769,-1.6961682,-1.6843013,-1.5573922,-1.5345767,-1.4794474,-1.4648485,-1.4422523,-1.4004475,0.9572288,0.8911764,0.6920609,0.5405476,0.31775713,0.033518873,0.43430278,0.44504586,0.535149,0.39804032,0.46176904,0.6293401,1.7957639,1.817817,1.7651376,1.8119248,1.7963362,1.7732869,0.12070918
2023-02-19 13:00:00,-1.59834,-1.6066111,-1.698769,-1.6961682,-1.6843013,-1.5635921,-1.5345767,-1.4794474,-1.4648485,-1.4422523,-1.4004475,-1.2923371,0.8911764,0.6920609,0.5405476,0.31775713,0.033518873,-0.103837475,0.44504586,0.535149,0.39804032,0.46176904,0.6293401,0.8640405,1.817817,1.7651376,1.8119248,1.7963362,1.7732869,1.7959017,0.19692016
2023-02-19 14:00:00,-1.6066111,-1.698769,-1.6961682,-1.6843013,-1.5635921,-1.3666719,-1.4794474,-1.4648485,-1.4422523,-1.4004475,-1.2923371,-1.2301991,0.6920609,0.5405476,0.31775713,0.033518873,-0.103837475,-0.12929828,0.535149,0.39804032,0.46176904,0.6293401,0.8640405,0.9711034,1.7651376,1.8119248,1.7963362,1.7732869,1.7959017,1.7811925,0.31004584
2023-02-19 15:00:00,-1.698769,-1.6961682,-1.6843013,-1.5635921,-1.3666719,-1.0566261,-1.4648485,-1.4422523,-1.4004475,-1.2923371,-1.2301991,-1.1348109,0.5405476,0.31775713,0.033518873,-0.103837475,-0.12929828,-0.09357077,0.39804032,0.46176904,0.6293401,0.8640405,0.9711034,1.1990459,1.8119248,1.7963362,1.7732869,1.7959017,1.7811925,1.766494,0.097705185
2023-02-19 16:00:00,-1.6961682,-1.6843013,-1.5635921,-1.3666719,-1.0566261,-0.9589209,-1.4422523,-1.4004475,-1.2923371,-1.2301991,-1.1348109,-1.1054357,0.31775713,0.033518873,-0.103837475,-0.12929828,-0.09357077,-0.17525035,0.46176904,0.6293401,0.8640405,0.9711034,1.1990459,1.4962629,1.7963362,1.7732869,1.7959017,1.7811925,1.766494,1.6804438,0.10542697
2023-02-19 17:00:00,-1.6843013,-1.5635921,-1.3666719,-1.0566261,-0.9589209,-0.8534939,-1.4004475,-1.2923371,-1.2301991,-1.1348109,-1.1054357,-1.0530187,0.033518873,-0.103837475,-0.12929828,-0.09357077,-0.17525035,-0.32200947,0.6293401,0.8640405,0.9711034,1.1990459,1.4962629,1.8144194,1.7732869,1.7959017,1.7811925,1.766494,1.6804438,1.4784585,0.064255774
2023-02-19 18:00:00,-1.5635921,-1.3666719,-1.0566261,-0.9589209,-0.8534939,-0.78923815,-1.2923371,-1.2301991,-1.1348109,-1.1054357,-1.0530187,-1.0165235,-0.103837475,-0.12929828,-0.09357077,-0.17525035,-0.32200947,-0.38332406,0.8640405,0.9711034,1.1990459,1.4962629,1.8144194,2.0645397,1.7959017,1.7811925,1.766494,1.6804438,1.4784585,1.2277786,0.03602338
2023-02-19 19:00:00,-1.3666719,-1.0566261,-0.9589209,-0.8534939,-0.78923815,-0.7532148,-1.2301991,-1.1348109,-1.1054357,-1.0530187,-1.0165235,-0.98531,-0.12929828,-0.09357077,-0.17525035,-0.32200947,-0.38332406,-0.4977627,0.9711034,1.1990459,1.4962629,1.8144194,2.0645397,2.2748406,1.7811925,1.766494,1.6804438,1.4784585,1.2277786,0.9979861,0.011117756
2023-02-19 20:00:00,-1.0566261,-0.9589209,-0.8534939,-0.78923815,-0.7532148,-0.742097,-1.1348109,-1.1054357,-1.0530187,-1.0165235,-0.98531,-0.95740414,-0.09357077,-0.17525035,-0.32200947,-0.38332406,-0.4977627,-0.6103914,1.1990459,1.4962629,1.8144194,2.0645397,2.2748406,2.3954072,1.766494,1.6804438,1.4784585,1.2277786,0.9979861,0.8429365,-0.013034761
2023-02-19 21:00:00,-0.9589209,-0.8534939,-0.78923815,-0.7532148,-0.742097,-0.7551318,-1.1054357,-1.0530187,-1.0165235,-0.98531,-0.95740414,-0.905572,-0.17525035,-0.32200947,-0.38332406,-0.4977627,-0.6103914,-0.68495774,1.4962629,1.8144194,2.0645397,2.2748406,2.3954072,2.43645,1.6804438,1.4784585,1.2277786,0.9979861,0.8429365,0.6285631,-0.07460523
2023-02-19 22:00:00,-0.8534939,-0.78923815,-0.7532148,-0.742097,-0.7551318,-0.829737,-1.0530187,-1.0165235,-0.98531,-0.95740414,-0.905572,-0.833835,-0.32200947,-0.38332406,-0.4977627,-0.6103914,-0.68495774,-0.5989023,1.8144194,2.0645397,2.2748406,2.3954072,2.43645,2.2487745,1.4784585,1.2277786,0.9979861,0.8429365,0.6285631,0.5143345,-0.04549694
2023-02-19 23:00:00,-0.78923815,-0.7532148,-0.742097,-0.7551318,-0.829737,-0.87523395,-1.0165235,-0.98531,-0.95740414,-0.905572,-0.833835,-0.792918,-0.38332406,-0.4977627,-0.6103914,-0.68495774,-0.5989023,-0.3066214,2.0645397,2.2748406,2.3954072,2.43645,2.2487745,2.1998017,1.2277786,0.9979861,0.8429365,0.6285631,0.5143345,0.40962225,-0.0157969
2023-02-20 00:00:00,-0.7532148,-0.742097,-0.7551318,-0.829737,-0.87523395,-0.89103085,-0.98531,-0.95740414,-0.905572,-0.833835,-0.792918,-0.7101405,-0.4977627,-0.6103914,-0.68495774,-0.5989023,-0.3066214,-0.02638675,2.2748406,2.3954072,2.43645,2.2487745,2.1998017,2.2480776,0.9979861,0.8429365,0.6285631,0.5143345,0.40962225,0.34000838,0.0007606149
2023-02-20 01:00:00,-0.742097,-0.7551318,-0.829737,-0.87523395,-0.89103085,-0.89027023,-0.95740414,-0.905572,-0.833835,-0.792918,-0.7101405,-0.6306776,-0.6103914,-0.68495774,-0.5989023,-0.3066214,-0.02638675,0.4055007,2.3954072,2.43645,2.2487745,2.1998017,2.2480776,2.3217485,0.8429365,0.6285631,0.5143345,0.40962225,0.34000838,0.27416718,-0.006277263
2023-02-20 02:00:00,-0.7551318,-0.829737,-0.87523395,-0.89103085,-0.89027023,-0.8965475,-0.905572,-0.833835,-0.792918,-0.7101405,-0.6306776,-0.57408595,-0.68495774,-0.5989023,-0.3066214,-0.02638675,0.4055007,0.5856215,2.43645,2.2487745,2.1998017,2.2480776,2.3217485,2.2338264,0.6285631,0.5143345,0.40962225,0.34000838,0.27416718,0.14794235,-0.013783932
2023-02-20 03:00:00,-0.829737,-0.87523395,-0.89103085,-0.89027023,-0.8965475,-0.9103314,-0.833835,-0.792918,-0.7101405,-0.6306776,-0.57408595,-0.50682986,-0.5989023,-0.3066214,-0.02638675,0.4055007,0.5856215,0.71372217,2.2487745,2.1998017,2.2480776,2.3217485,2.2338264,2.135704,0.5143345,0.40962225,0.34000838,0.27416718,0.14794235,0.07084676,-0.0011640191
2023-02-20 04:00:00,-0.87523395,-0.89103085,-0.89027023,-0.8965475,-0.9103314,-0.91149545,-0.792918,-0.7101405,-0.6306776,-0.57408595,-0.50682986,-0.474833,-0.3066214,-0.02638675,0.4055007,0.5856215,0.71372217,0.8170566,2.1998017,2.2480776,2.3217485,2.2338264,2.135704,1.9460936,0.40962225,0.34000838,0.27416718,0.14794235,0.07084676,-0.039376087,-0.00837487
2023-02-20 05:00:00,-0.89103085,-0.89027023,-0.8965475,-0.9103314,-0.91149545,-0.9198703,-0.7101405,-0.6306776,-0.57408595,-0.50682986,-0.474833,-0.46109423,-0.02638675,0.4055007,0.5856215,0.71372217,0.8170566,0.85089433,2.2480776,2.3217485,2.2338264,2.135704,1.9460936,1.7371995,0.34000838,0.27416718,0.14794235,0.07084676,-0.039376087,-0.16748722,0.016738176
2023-02-20 06:00:00,-0.89027023,-0.8965475,-0.9103314,-0.91149545,-0.9198703,-0.90313214,-0.6306776,-0.57408595,-0.50682986,-0.474833,-0.46109423,-0.40666473,0.4055007,0.5856215,0.71372217,0.8170566,0.85089433,0.8617848,2.3217485,2.2338264,2.135704,1.9460936,1.7371995,1.5496194,0.27416718,0.14794235,0.07084676,-0.039376087,-0.16748722,-0.24245274,-0.015051663
2023-02-20 07:00:00,-0.8965475,-0.9103314,-0.91149545,-0.9198703,-0.90313214,-0.9181838,-0.57408595,-0.50682986,-0.474833,-0.46109423,-0.40666473,-0.40295324,0.5856215,0.71372217,0.8170566,0.85089433,0.8617848,0.8458765,2.2338264,2.135704,1.9460936,1.7371995,1.5496194,1.3755064,0.14794235,0.07084676,-0.039376087,-0.16748722,-0.24245274,-0.3728635,-0.0069111586
2023-02-20 08:00:00,-0.9103314,-0.91149545,-0.9198703,-0.90313214,-0.9181838,-0.92509496,-0.50682986,-0.474833,-0.46109423,-0.40666473,-0.40295324,-0.3875223,0.71372217,0.8170566,0.85089433,0.8617848,0.8458765,0.8484492,2.135704,1.9460936,1.7371995,1.5496194,1.3755064,1.2503198,0.07084676,-0.039376087,-0.16748722,-0.24245274,-0.3728635,-0.47386667,-0.0045254827
2023-02-20 09:00:00,-0.91149545,-0.9198703,-0.90313214,-0.9181838,-0.92509496,-0.92962044,-0.474833,-0.46109423,-0.40666473,-0.40295324,-0.3875223,-0.3693861,0.8170566,0.85089433,0.8617848,0.8458765,0.8484492,0.87859744,1.9460936,1.7371995,1.5496194,1.3755064,1.2503198,1.1929332,-0.039376087,-0.16748722,-0.24245274,-0.3728635,-0.47386667,-0.6383161,-0.103214204
2023-02-20 10:00:00,-0.9198703,-0.90313214,-0.9181838,-0.92509496,-0.92962044,-1.0328346,-0.46109423,-0.40666473,-0.40295324,-0.3875223,-0.3693861,-0.44083765,0.85089433,0.8617848,0.8458765,0.8484492,0.87859744,0.64606154,1.7371995,1.5496194,1.3755064,1.2503198,1.1929332,0.5533572,-0.16748722,-0.24245274,-0.3728635,-0.47386667,-0.6383161,-0.7037017,0.01080668
2023-02-20 11:00:00,-0.90313214,-0.9181838,-0.92509496,-0.92962044,-1.0328346,-1.022028,-0.40666473,-0.40295324,-0.3875223,-0.3693861,-0.44083765,-0.43030548,0.8617848,0.8458765,0.8484492,0.87859744,0.64606154,0.44990286,1.5496194,1.3755064,1.2503198,1.1929332,0.5533572,0.66927654,-0.24245274,-0.3728635,-0.47386667,-0.6383161,-0.7037017,-0.854862,0.0019323826
2023-02-20 12:00:00,-0.9181838,-0.92509496,-0.92962044,-1.0328346,-1.022028,-1.0200956,-0.40295324,-0.3875223,-0.3693861,-0.44083765,-0.43030548,-0.4097669,0.8458765,0.8484492,0.87859744,0.64606154,0.44990286,0.6060753,1.3755064,1.2503198,1.1929332,0.5533572,0.66927654,0.72191817,-0.3728635,-0.47386667,-0.6383161,-0.7037017,-0.854862,-0.91738623,0.05751747
2023-02-20 13:00:00,-0.92509496,-0.92962044,-1.0328346,-1.022028,-1.0200956,-0.9625781,-0.3875223,-0.3693861,-0.44083765,-0.43030548,-0.4097669,-0.35909072,0.8484492,0.87859744,0.64606154,0.44990286,0.6060753,0.60319966,1.2503198,1.1929332,0.5533572,0.66927654,0.72191817,0.7875432,-0.47386667,-0.6383161,-0.7037017,-0.854862,-0.91738623,-0.9393863,0.06992221
2023-02-20 14:00:00,-0.92962044,-1.0328346,-1.022028,-1.0200956,-0.9625781,-0.8926559,-0.3693861,-0.44083765,-0.43030548,-0.4097669,-0.35909072,-0.32208368,0.87859744,0.64606154,0.44990286,0.6060753,0.60319966,0.62833184,1.1929332,0.5533572,0.66927654,0.72191817,0.7875432,0.7457472,-0.6383161,-0.7037017,-0.854862,-0.91738623,-0.9393863,-1.0419472,0.19755405
2023-02-20 15:00:00,-1.0328346,-1.022028,-1.0200956,-0.9625781,-0.8926559,-0.69510186,-0.44083765,-0.43030548,-0.4097669,-0.35909072,-0.32208368,-0.25506786,0.64606154,0.44990286,0.6060753,0.60319966,0.62833184,0.8557662,0.5533572,0.66927654,0.72191817,0.7875432,0.7457472,0.6360211,-0.7037017,-0.854862,-0.91738623,-0.9393863,-1.0419472,-1.1041218,0.11548829
2023-02-20 16:00:00,-1.022028,-1.0200956,-0.9625781,-0.8926559,-0.69510186,-0.57961357,-0.43030548,-0.4097669,-0.35909072,-0.32208368,-0.25506786,-0.30431306,0.44990286,0.6060753,0.60319966,0.62833184,0.8557662,0.8352406,0.66927654,0.72191817,0.7875432,0.7457472,0.6360211,0.5628763,-0.854862,-0.91738623,-0.9393863,-1.0419472,-1.1041218,-1.1229109,0.12746662
2023-02-20 17:00:00,-1.0200956,-0.9625781,-0.8926559,-0.69510186,-0.57961357,-0.45214695,-0.4097669,-0.35909072,-0.32208368,-0.25506786,-0.30431306,-0.3898237,0.6060753,0.60319966,0.62833184,0.8557662,0.8352406,0.6987679,0.72191817,0.7875432,0.7457472,0.6360211,0.5628763,0.51366085,-0.91738623,-0.9393863,-1.0419472,-1.1041218,-1.1229109,-1.3211975,0.15715507
2023-02-20 18:00:00,-0.9625781,-0.8926559,-0.69510186,-0.57961357,-0.45214695,-0.29499188,-0.35909072,-0.32208368,-0.25506786,-0.30431306,-0.3898237,-0.52438116,0.60319966,0.62833184,0.8557662,0.8352406,0.6987679,0.8796976,0.7875432,0.7457472,0.6360211,0.5628763,0.51366085,0.53760135,-0.9393863,-1.0419472,-1.1041218,-1.1229109,-1.3211975,-1.4593655,0.116613895
2023-02-20 19:00:00,-0.8926559,-0.69510186,-0.57961357,-0.45214695,-0.29499188,-0.17837799,-0.32208368,-0.25506786,-0.30431306,-0.3898237,-0.52438116,-0.6138192,0.62833184,0.8557662,0.8352406,0.6987679,0.8796976,1.0269886,0.7457472,0.6360211,0.5628763,0.51366085,0.53760135,0.59658206,-1.0419472,-1.1041218,-1.1229109,-1.3211975,-1.4593655,-1.5406258,0.030449092
