valid_time,temp_2m_t-0,temp_2m_t-1,temp_2m_t-2,temp_2m_t-3,temp_2m_t-4,temp_2m_t-5,dewpoint_2m_t-0,dewpoint_2m_t-1,dewpoint_2m_t-2,dewpoint_2m_t-3,dewpoint_2m_t-4,dewpoint_2m_t-5,wind_u_10m_t-0,wind_u_10m_t-1,wind_u_10m_t-2,wind_u_10m_t-3,wind_u_10m_t-4,wind_u_10m_t-5,wind_v_10m_t-0,wind_v_10m_t-1,wind_v_10m_t-2,wind_v_10m_t-3,wind_v_10m_t-4,wind_v_10m_t-5,surface_pressure_t-0,surface_pressure_t-1,surface_pressure_t-2,surface_pressure_t-3,surface_pressure_t-4,surface_pressure_t-5,target_temp_t+1
2023-01-03 01:00:00,9.537781,9.471191,9.848328,10.192108,11.389465,11.29599,7.063324,6.912903,6.8647156,6.789917,5.9228516,5.72052,1.0279003,0.81474364,0.75101316,0.9655798,0.75829893,1.5717932,2.3749397,2.544538,2.2606847,1.9564698,2.055683,1.8798022,101571.53,101550.56,101535.61,101489.36,101466.03,101444.82,9.178101
2023-01-03 02:00:00,9.178101,9.537781,9.471191,9.848328,10.192108,11.389465,7.0964355,7.063324,6.912903,6.8647156,6.789917,5.9228516,0.9408191,1.0279003,0.81474364,0.75101316,0.9655798,0.75829893,2.1615918,2.3749397,2.544538,2.2606847,1.9564698,2.055683,101593.35,101571.53,101550.56,101535.61,101489.36,101466.03,9.101288
2023-01-03 03:00:00,9.101288,9.178101,9.537781,9.471191,9.848328,10.192108,7.294861,7.0964355,7.063324,6.912903,6.8647156,6.789917,0.49826232,0.9408191,1.0279003,0.81474364,0.75101316,0.9655798,2.1332977,2.1615918,2.3749397,2.544538,2.2606847,1.9564698,101609.56,101593.35,101571.53,101550.56,101535.61,101489.36,8.943665
2023-01-03 04:00:00,8.943665,9.101288,9.178101,9.537781,9.471191,9.848328,7.2900696,7.294861,7.0964355,7.063324,6.912903,6.8647156,-0.19079956,0.49826232,0.9408191,1.0279003,0.81474364,0.75101316,2.291889,2.1332977,2.1615918,2.3749397,2.544538,2.2606847,101563.26,101609.56,101593.35,101571.53,101550.56,101535.61,8.868317
2023-01-03 05:00:00,8.868317,8.943665,9.101288,9.178101,9.537781,9.471191,7.2814026,7.2900696,7.294861,7.0964355,7.063324,6.912903,-0.58569276,-0.19079956,0.49826232,0.9408191,1.0279003,0.81474364,2.5931444,2.291889,2.1332977,2.1615918,2.3749397,2.544538,101530.68,101563.26,101609.56,101593.35,101571.53,101550.56,8.86554
2023-01-03 06:00:00,8.86554,8.868317,8.943665,9.101288,9.178101,9.537781,7.2190247,7.2814026,7.2900696,7.294861,7.0964355,7.063324,-0.7561395,-0.58569276,-0.19079956,0.49826232,0.9408191,1.0279003,2.6145027,2.5931444,2.291889,2.1332977,2.1615918,2.3749397,101510.09,101530.68,101563.26,101609.56,101593.35,101571.53,8.823029
2023-01-03 07:00:00,8.823029,8.86554,8.868317,8.943665,9.101288,9.178101,7.120514,7.2190247,7.2814026,7.2900696,7.294861,7.0964355,-0.91299134,-0.7561395,-0.58569276,-0.19079956,0.49826232,0.9408191,2.618017,2.6145027,2.5931444,2.291889,2.1332977,2.1615918,101478.05,101510.09,101530.68,101563.26,101609.56,101593.35,8.621429
2023-01-03 08:00:00,8.621429,8.823029,8.86554,8.868317,8.943665,9.101288,6.9626465,7.120514,7.2190247,7.2814026,7.2900696,7.294861,-0.9977496,-0.91299134,-0.7561395,-0.58569276,-0.19079956,0.49826232,2.6609643,2.618017,2.6145027,2.5931444,2.291889,2.1332977,101460.66,101478.05,101510.09,101530.68,101563.26,101609.56,8.444092
2023-01-03 09:00:00,8.444092,8.621429,8.823029,8.86554,8.868317,8.943665,6.947876,6.9626465,7.120514,7.2190247,7.2814026,7.2900696,-0.8943591,-0.9977496,-0.91299134,-0.7561395,-0.58569276,-0.19079956,2.387721,2.6609643,2.618017,2.6145027,2.5931444,2.291889,101434.1,101460.66,101478.05,101510.09,101530.68,101563.26,8.633606
2023-01-03 10:00:00,8.633606,8.444092,8.621429,8.823029,8.86554,8.868317,7.373352,6.947876,6.9626465,7.120514,7.2190247,7.2814026,-0.7822748,-0.8943591,-0.9977496,-0.91299134,-0.7561395,-0.58569276,1.7776709,2.387721,2.6609643,2.618017,2.6145027,2.5931444,101359.92,101434.1,101460.66,101478.05,101510.09,101530.68,8.512848
